1.0 0.0 0
0.9945218953682733 0.10452846326765346 0
0.9781476007338057 0.20791169081775931 0
0.9510565162951535 0.3090169943749474 0
0.9135454576426009 0.40673664307580015 0
0.8660254037844387 0.49999999999999994 0
0.8090169943749475 0.5877852522924731 0
0.7431448254773944 0.6691306063588581 0
0.6691306063588582 0.7431448254773941 0
0.5877852522924731 0.8090169943749475 0
0.5000000000000001 0.8660254037844386 0
0.4067366430758004 0.9135454576426009 0
0.30901699437494745 0.9510565162951535 0
0.20791169081775945 0.9781476007338056 0
0.10452846326765368 0.9945218953682733 0
6.123233995736766e-17 1.0 0
-0.10452846326765333 0.9945218953682734 0
-0.20791169081775912 0.9781476007338057 0
-0.30901699437494734 0.9510565162951536 0
-0.4067366430758001 0.913545457642601 0
-0.4999999999999998 0.8660254037844387 0
-0.587785252292473 0.8090169943749475 0
-0.6691306063588579 0.7431448254773945 0
-0.7431448254773941 0.6691306063588583 0
-0.8090169943749473 0.5877852522924732 0
-0.8660254037844385 0.5000000000000003 0
-0.9135454576426008 0.40673664307580043 0
-0.9510565162951535 0.3090169943749475 0
-0.9781476007338056 0.20791169081775973 0
-0.9945218953682733 0.10452846326765373 0
-1.0 1.2246467991473532e-16 0
-0.9945218953682734 -0.10452846326765305 0
-0.9781476007338057 -0.20791169081775907 0
-0.9510565162951536 -0.3090169943749473 0
-0.9135454576426011 -0.4067366430757998 0
-0.8660254037844388 -0.4999999999999997 0
-0.8090169943749475 -0.587785252292473 0
-0.7431448254773945 -0.6691306063588579 0
-0.6691306063588585 -0.743144825477394 0
-0.5877852522924732 -0.8090169943749473 0
-0.5000000000000004 -0.8660254037844385 0
-0.40673664307580093 -0.9135454576426005 0
-0.30901699437494756 -0.9510565162951535 0
-0.2079116908177598 -0.9781476007338056 0
-0.10452846326765423 -0.9945218953682733 0
-1.8369701987210297e-16 -1.0 0
0.10452846326765299 -0.9945218953682734 0
0.20791169081775857 -0.9781476007338058 0
0.30901699437494723 -0.9510565162951536 0
0.40673664307579976 -0.9135454576426011 0
0.49999999999999933 -0.866025403784439 0
0.5877852522924729 -0.8090169943749476 0
0.6691306063588578 -0.7431448254773946 0
0.7431448254773937 -0.6691306063588588 0
0.8090169943749473 -0.5877852522924734 0
0.8660254037844384 -0.5000000000000004 0
0.9135454576426005 -0.40673664307580093 0
0.9510565162951535 -0.3090169943749477 0
0.9781476007338056 -0.20791169081775987 0
0.9945218953682733 -0.1045284632676543 0
