1 0
1	-0.00126000000000000
0.999113000000000	-0.00132500000000000
0.997715000000000	-0.00142800000000000
0.996224000000000	-0.00153800000000000
0.994629000000000	-0.00165500000000000
0.992914000000000	-0.00178000000000000
0.991060000000000	-0.00191600000000000
0.989044000000000	-0.00206300000000000
0.986835000000000	-0.00222400000000000
0.984396000000000	-0.00240200000000000
0.981674000000000	-0.00259900000000000
0.978601000000000	-0.00282200000000000
0.975079000000000	-0.00307700000000000
0.970967000000000	-0.00337300000000000
0.966051000000000	-0.00372600000000000
0.959991000000000	-0.00416000000000000
0.952218000000000	-0.00471400000000000
0.941738000000000	-0.00545600000000000
0.926869000000000	-0.00650000000000000
0.905560000000000	-0.00798200000000000
0.877712000000000	-0.00989500000000000
0.846199000000000	-0.0120320000000000
0.813468000000000	-0.0142250000000000
0.780424000000000	-0.0164140000000000
0.747319000000000	-0.0185830000000000
0.714241000000000	-0.0207260000000000
0.681235000000000	-0.0228340000000000
0.648344000000000	-0.0249000000000000
0.615605000000000	-0.0269140000000000
0.583057000000000	-0.0288630000000000
0.550741000000000	-0.0307320000000000
0.518694000000000	-0.0325060000000000
0.486954000000000	-0.0341650000000000
0.455537000000000	-0.0356910000000000
0.424384000000000	-0.0370670000000000
0.393119000000000	-0.0382850000000000
0.361443000000000	-0.0394140000000000
0.330132000000000	-0.0404280000000000
0.299533000000000	-0.0412790000000000
0.269805000000000	-0.0419230000000000
0.241084000000000	-0.0423210000000000
0.213532000000000	-0.0424360000000000
0.187354000000000	-0.0422370000000000
0.162829000000000	-0.0417050000000000
0.140322000000000	-0.0408450000000000
0.120247000000000	-0.0396990000000000
0.102934000000000	-0.0383460000000000
0.0884520000000000	-0.0368900000000000
0.0765620000000000	-0.0354170000000000
0.0668410000000000	-0.0339840000000000
0.0588380000000000	-0.0326150000000000
0.0521650000000000	-0.0313160000000000
0.0465180000000000	-0.0300840000000000
0.0416710000000000	-0.0289100000000000
0.0374560000000000	-0.0277870000000000
0.0337480000000000	-0.0267080000000000
0.0304540000000000	-0.0256650000000000
0.0275010000000000	-0.0246510000000000
0.0248350000000000	-0.0236620000000000
0.0224130000000000	-0.0226920000000000
0.0202010000000000	-0.0217380000000000
0.0181720000000000	-0.0207960000000000
0.0163050000000000	-0.0198620000000000
0.0145820000000000	-0.0189330000000000
0.0129880000000000	-0.0180070000000000
0.0115130000000000	-0.0170810000000000
0.0101460000000000	-0.0161530000000000
0.00888000000000000	-0.0152210000000000
0.00771000000000000	-0.0142830000000000
0.00663000000000000	-0.0133370000000000
0.00563700000000000	-0.0123830000000000
0.00472900000000000	-0.0114180000000000
0.00390400000000000	-0.0104440000000000
0.00316100000000000	-0.00945900000000000
0.00249900000000000	-0.00846500000000000
0.00191700000000000	-0.00746300000000000
0.00141600000000000	-0.00645500000000000
0.000994000000000000	-0.00544300000000000
0.000651000000000000	-0.00443000000000000
0.000383000000000000	-0.00342100000000000
0.000189000000000000	-0.00241800000000000
6.50000000000000e-05	-0.00142500000000000
6.00000000000000e-06	-0.000450000000000000
8.00000000000000e-06	0.000514000000000000
7.00000000000000e-05	0.00149300000000000
0.000195000000000000	0.00249500000000000
0.000386000000000000	0.00351100000000000
0.000645000000000000	0.00454100000000000
0.000974000000000000	0.00558200000000000
